gene,embryo,channel,source_type,sigma_dog,threshold_dog,min_intensity,max_intensity,final_detections,full_path
UBX,UBX_6_HB-Airyscan Processing-13-Channel Alignment (Extended)-18,CH3_488nm,combined_file,1.8,0.01573,0.0,5405.0,8397,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_6_HB-Airyscan Processing-13-Channel Alignment (Extended)-18_RSFISH_LOG.txt
UBX,UBX_7_HU-Airyscan Processing-14-Channel Alignment (Extended)-19,CH1_633nm,combined_file,1.8,0.01001,0.0,7069.0,1561,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_7_HU-Airyscan Processing-14-Channel Alignment (Extended)-19_RSFISH_LOG.txt
UBX,UBX_7_HU-Airyscan Processing-14-Channel Alignment (Extended)-19,CH2_555nm,combined_file,1.8,0.01001,0.0,18836.0,2830,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_7_HU-Airyscan Processing-14-Channel Alignment (Extended)-19_RSFISH_LOG.txt
UBX,UBX_7_HU-Airyscan Processing-14-Channel Alignment (Extended)-19,CH3_488nm,combined_file,1.8,0.01573,0.0,6127.0,5262,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_7_HU-Airyscan Processing-14-Channel Alignment (Extended)-19_RSFISH_LOG.txt
UBX,UBX_8_HB-Airyscan Processing-15-Channel Alignment (Extended)-20,CH1_633nm,per_channel_file,1.8,0.002786,0.0,11502.0,26201,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_8_HB-Airyscan Processing-15-Channel Alignment (Extended)-20_CH1_633nm_RSFISH_LOG.txt
UBX,UBX_8_HB-Airyscan Processing-15-Channel Alignment (Extended)-20,CH2_555nm,combined_file,1.8,0.01001,0.0,38364.0,835,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_8_HB-Airyscan Processing-15-Channel Alignment (Extended)-20_RSFISH_LOG.txt
UBX,UBX_8_HB-Airyscan Processing-15-Channel Alignment (Extended)-20,CH3_488nm,combined_file,1.8,0.01573,0.0,9315.0,1205,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_8_HB-Airyscan Processing-15-Channel Alignment (Extended)-20_RSFISH_LOG.txt
UBX,UBX_9_HB-Airyscan Processing-16-Channel Alignment (Extended)-21,CH1_633nm,combined_file,1.8,0.01001,0.0,10414.0,538,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_9_HB-Airyscan Processing-16-Channel Alignment (Extended)-21_RSFISH_LOG.txt
UBX,UBX_9_HB-Airyscan Processing-16-Channel Alignment (Extended)-21,CH2_555nm,combined_file,1.8,0.01001,0.0,13777.0,3762,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_9_HB-Airyscan Processing-16-Channel Alignment (Extended)-21_RSFISH_LOG.txt
UBX,UBX_9_HB-Airyscan Processing-16-Channel Alignment (Extended)-21,CH3_488nm,combined_file,1.8,0.01573,0.0,7133.0,1948,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\UBX_9_HB-Airyscan Processing-16-Channel Alignment (Extended)-21_RSFISH_LOG.txt
UBX,Ubx_1_HB-Airyscan Processing-01-Channel Alignment (Extended)-93,CH1_633nm,combined_file,1.8,0.01001,0.0,4321.0,14745,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_1_HB-Airyscan Processing-01-Channel Alignment (Extended)-93_RSFISH_LOG.txt
UBX,Ubx_1_HB-Airyscan Processing-01-Channel Alignment (Extended)-93,CH2_555nm,combined_file,1.8,0.01001,0.0,26630.0,2349,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_1_HB-Airyscan Processing-01-Channel Alignment (Extended)-93_RSFISH_LOG.txt
UBX,Ubx_1_HB-Airyscan Processing-01-Channel Alignment (Extended)-93,CH3_488nm,combined_file,1.8,0.01573,0.0,6168.0,4544,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_1_HB-Airyscan Processing-01-Channel Alignment (Extended)-93_RSFISH_LOG.txt
UBX,Ubx_1_HB-Airyscan Processing-07-Channel Alignment (Extended)-12,CH1_633nm,combined_file,1.8,0.01001,0.0,4207.0,11563,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_1_HB-Airyscan Processing-07-Channel Alignment (Extended)-12_RSFISH_LOG.txt
UBX,Ubx_1_HB-Airyscan Processing-07-Channel Alignment (Extended)-12,CH2_555nm,combined_file,1.8,0.01001,0.0,26630.0,2348,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_1_HB-Airyscan Processing-07-Channel Alignment (Extended)-12_RSFISH_LOG.txt
UBX,Ubx_1_HB-Airyscan Processing-07-Channel Alignment (Extended)-12,CH3_488nm,combined_file,1.8,0.01573,0.0,6168.0,4545,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_1_HB-Airyscan Processing-07-Channel Alignment (Extended)-12_RSFISH_LOG.txt
UBX,Ubx_2_HB-Airyscan Processing-06-Channel Alignment (Extended)-11,CH1_633nm,per_channel_file,1.8,0.002786,0.0,42514.0,337,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_2_HB-Airyscan Processing-06-Channel Alignment (Extended)-11_CH1_633nm_RSFISH_LOG.txt
UBX,Ubx_2_HB-Airyscan Processing-06-Channel Alignment (Extended)-11,CH2_555nm,combined_file,1.8,0.01001,0.0,9552.0,19644,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_2_HB-Airyscan Processing-06-Channel Alignment (Extended)-11_RSFISH_LOG.txt
UBX,Ubx_2_HB-Airyscan Processing-06-Channel Alignment (Extended)-11,CH3_488nm,combined_file,1.8,0.01573,0.0,6396.0,2670,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_2_HB-Airyscan Processing-06-Channel Alignment (Extended)-11_RSFISH_LOG.txt
UBX,Ubx_3_HL-Airyscan Processing-05-Channel Alignment (Extended)-10,CH1_633nm,per_channel_file,1.8,0.002786,0.0,22773.0,1567,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_3_HL-Airyscan Processing-05-Channel Alignment (Extended)-10_CH1_633nm_RSFISH_LOG.txt
UBX,Ubx_3_HL-Airyscan Processing-05-Channel Alignment (Extended)-10,CH2_555nm,combined_file,1.8,0.01001,0.0,17511.0,2535,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_3_HL-Airyscan Processing-05-Channel Alignment (Extended)-10_RSFISH_LOG.txt
UBX,Ubx_3_HL-Airyscan Processing-05-Channel Alignment (Extended)-10,CH3_488nm,combined_file,1.8,0.01573,0.0,5856.0,4159,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Ubx_3_HL-Airyscan Processing-05-Channel Alignment (Extended)-10_RSFISH_LOG.txt
cp190,CP190_14_HU-Airyscan Processing-197-Channel Alignment (Extended)-212,CH1_633nm,combined_file,1.8,0.01001,0.0,4283.0,106105,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CP190_14_HU-Airyscan Processing-197-Channel Alignment (Extended)-212_RSFISH_LOG.txt
cp190,CP190_14_HU-Airyscan Processing-197-Channel Alignment (Extended)-212,CH2_555nm,combined_file,1.8,0.01001,0.0,13109.0,33549,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CP190_14_HU-Airyscan Processing-197-Channel Alignment (Extended)-212_RSFISH_LOG.txt
cp190,CP190_14_HU-Airyscan Processing-197-Channel Alignment (Extended)-212,CH3_488nm,per_channel_file,1.8,0.01073,0.0,29399.0,109,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CP190_14_HU-Airyscan Processing-197-Channel Alignment (Extended)-212_CH3_488nm_RSFISH_LOG.txt
cp190,CP190_15_HR-Airyscan Processing-198-Channel Alignment (Extended)-213,CH1_633nm,combined_file,1.8,0.01001,0.0,2808.0,146441,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CP190_15_HR-Airyscan Processing-198-Channel Alignment (Extended)-213_RSFISH_LOG.txt
cp190,CP190_15_HR-Airyscan Processing-198-Channel Alignment (Extended)-213,CH2_555nm,combined_file,1.8,0.01001,0.0,9554.0,45221,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CP190_15_HR-Airyscan Processing-198-Channel Alignment (Extended)-213_RSFISH_LOG.txt
cp190,CP190_15_HR-Airyscan Processing-198-Channel Alignment (Extended)-213,CH3_488nm,combined_file,1.8,0.01573,0.0,6330.0,22414,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CP190_15_HR-Airyscan Processing-198-Channel Alignment (Extended)-213_RSFISH_LOG.txt
cp190,cp190_10_rh-Airyscan Processing-193-Channel Alignment (Extended)-207,CH1_633nm,combined_file,1.8,0.01001,0.0,19478.0,946,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_10_rh-Airyscan Processing-193-Channel Alignment (Extended)-207_RSFISH_LOG.txt
cp190,cp190_10_rh-Airyscan Processing-193-Channel Alignment (Extended)-207,CH2_555nm,combined_file,1.8,0.01001,0.0,46789.0,2106,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_10_rh-Airyscan Processing-193-Channel Alignment (Extended)-207_RSFISH_LOG.txt
cp190,cp190_10_rh-Airyscan Processing-193-Channel Alignment (Extended)-207,CH3_488nm,combined_file,1.8,0.01573,0.0,14240.0,1183,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_10_rh-Airyscan Processing-193-Channel Alignment (Extended)-207_RSFISH_LOG.txt
cp190,cp190_11_hb-Airyscan Processing-194-Channel Alignment (Extended)-208,CH1_633nm,combined_file,1.8,0.01001,0.0,8179.0,5585,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_11_hb-Airyscan Processing-194-Channel Alignment (Extended)-208_RSFISH_LOG.txt
cp190,cp190_11_hb-Airyscan Processing-194-Channel Alignment (Extended)-208,CH2_555nm,combined_file,1.8,0.01001,0.0,65528.0,2439,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_11_hb-Airyscan Processing-194-Channel Alignment (Extended)-208_RSFISH_LOG.txt
cp190,cp190_11_hb-Airyscan Processing-194-Channel Alignment (Extended)-208,CH3_488nm,combined_file,1.8,0.01573,0.0,11243.0,5004,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_11_hb-Airyscan Processing-194-Channel Alignment (Extended)-208_RSFISH_LOG.txt
cp190,cp190_12_hd-Airyscan Processing-195-Channel Alignment (Extended)-210,CH1_633nm,combined_file,1.8,0.01001,0.0,14422.0,1381,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_12_hd-Airyscan Processing-195-Channel Alignment (Extended)-210_RSFISH_LOG.txt
cp190,cp190_12_hd-Airyscan Processing-195-Channel Alignment (Extended)-210,CH2_555nm,combined_file,1.8,0.01001,0.0,41048.0,2784,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_12_hd-Airyscan Processing-195-Channel Alignment (Extended)-210_RSFISH_LOG.txt
cp190,cp190_12_hd-Airyscan Processing-195-Channel Alignment (Extended)-210,CH3_488nm,combined_file,1.8,0.01573,0.0,11405.0,1835,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_12_hd-Airyscan Processing-195-Channel Alignment (Extended)-210_RSFISH_LOG.txt
cp190,cp190_13_ventral_rh-Airyscan Processing-196-Channel Alignment (Extended)-211,CH1_633nm,per_channel_file,1.8,0.002786,0.0,37001.0,7659,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_13_ventral_rh-Airyscan Processing-196-Channel Alignment (Extended)-211_CH1_633nm_RSFISH_LOG.txt
cp190,cp190_13_ventral_rh-Airyscan Processing-196-Channel Alignment (Extended)-211,CH2_555nm,combined_file,1.8,0.01001,0.0,65534.0,4701,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_13_ventral_rh-Airyscan Processing-196-Channel Alignment (Extended)-211_RSFISH_LOG.txt
cp190,cp190_13_ventral_rh-Airyscan Processing-196-Channel Alignment (Extended)-211,CH3_488nm,combined_file,1.8,0.01573,0.0,11719.0,6230,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_13_ventral_rh-Airyscan Processing-196-Channel Alignment (Extended)-211_RSFISH_LOG.txt
cp190,cp190_1_rh-Airyscan Processing-183-Channel Alignment (Extended)-199,CH1_633nm,combined_file,1.8,0.01001,0.0,7803.0,4223,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_1_rh-Airyscan Processing-183-Channel Alignment (Extended)-199_RSFISH_LOG.txt
cp190,cp190_1_rh-Airyscan Processing-183-Channel Alignment (Extended)-199,CH2_555nm,combined_file,1.8,0.01001,0.0,33110.0,3411,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_1_rh-Airyscan Processing-183-Channel Alignment (Extended)-199_RSFISH_LOG.txt
cp190,cp190_1_rh-Airyscan Processing-183-Channel Alignment (Extended)-199,CH3_488nm,combined_file,1.8,0.01573,0.0,11539.0,2362,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_1_rh-Airyscan Processing-183-Channel Alignment (Extended)-199_RSFISH_LOG.txt
cp190,cp190_2_hu-Airyscan Processing-184-Channel Alignment (Extended)-200,CH1_633nm,combined_file,1.8,0.01001,0.0,11738.0,2233,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_2_hu-Airyscan Processing-184-Channel Alignment (Extended)-200_RSFISH_LOG.txt
cp190,cp190_2_hu-Airyscan Processing-184-Channel Alignment (Extended)-200,CH2_555nm,combined_file,1.8,0.01001,0.0,40601.0,2755,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_2_hu-Airyscan Processing-184-Channel Alignment (Extended)-200_RSFISH_LOG.txt
cp190,cp190_2_hu-Airyscan Processing-184-Channel Alignment (Extended)-200,CH3_488nm,combined_file,1.8,0.01573,0.0,14609.0,1781,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_2_hu-Airyscan Processing-184-Channel Alignment (Extended)-200_RSFISH_LOG.txt
cp190,cp190_3_ld-Airyscan Processing-214-Channel Alignment (Extended)-215,CH1_633nm,per_channel_file,1.8,0.002786,0.0,26665.0,5592,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_3_ld-Airyscan Processing-214-Channel Alignment (Extended)-215_CH1_633nm_RSFISH_LOG.txt
cp190,cp190_3_ld-Airyscan Processing-214-Channel Alignment (Extended)-215,CH2_555nm,combined_file,1.8,0.01001,0.0,41138.0,4021,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_3_ld-Airyscan Processing-214-Channel Alignment (Extended)-215_RSFISH_LOG.txt
cp190,cp190_3_ld-Airyscan Processing-214-Channel Alignment (Extended)-215,CH3_488nm,combined_file,1.8,0.01573,0.0,13798.0,2509,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_3_ld-Airyscan Processing-214-Channel Alignment (Extended)-215_RSFISH_LOG.txt
cp190,cp190_4_rh-Airyscan Processing-186-Channel Alignment (Extended)-201,CH1_633nm,combined_file,1.8,0.01001,0.0,4412.0,9077,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_4_rh-Airyscan Processing-186-Channel Alignment (Extended)-201_RSFISH_LOG.txt
cp190,cp190_4_rh-Airyscan Processing-186-Channel Alignment (Extended)-201,CH2_555nm,combined_file,1.8,0.01001,0.0,12716.0,15722,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_4_rh-Airyscan Processing-186-Channel Alignment (Extended)-201_RSFISH_LOG.txt
cp190,cp190_4_rh-Airyscan Processing-186-Channel Alignment (Extended)-201,CH3_488nm,combined_file,1.8,0.01573,0.0,7991.0,6739,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_4_rh-Airyscan Processing-186-Channel Alignment (Extended)-201_RSFISH_LOG.txt
cp190,cp190_5_hl-Airyscan Processing-187-Channel Alignment (Extended)-202,CH1_633nm,combined_file,1.8,0.01001,0.0,6647.0,2436,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_5_hl-Airyscan Processing-187-Channel Alignment (Extended)-202_RSFISH_LOG.txt
cp190,cp190_5_hl-Airyscan Processing-187-Channel Alignment (Extended)-202,CH2_555nm,combined_file,1.8,0.01001,0.0,17815.0,5211,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_5_hl-Airyscan Processing-187-Channel Alignment (Extended)-202_RSFISH_LOG.txt
cp190,cp190_5_hl-Airyscan Processing-187-Channel Alignment (Extended)-202,CH3_488nm,combined_file,1.8,0.01573,0.0,6201.0,3070,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_5_hl-Airyscan Processing-187-Channel Alignment (Extended)-202_RSFISH_LOG.txt
cp190,cp190_6_rh-Airyscan Processing-188-Channel Alignment (Extended)-203,CH1_633nm,combined_file,1.8,0.01001,0.0,14566.0,899,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_6_rh-Airyscan Processing-188-Channel Alignment (Extended)-203_RSFISH_LOG.txt
cp190,cp190_6_rh-Airyscan Processing-188-Channel Alignment (Extended)-203,CH2_555nm,combined_file,1.8,0.01001,0.0,64072.0,999,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_6_rh-Airyscan Processing-188-Channel Alignment (Extended)-203_RSFISH_LOG.txt
cp190,cp190_6_rh-Airyscan Processing-188-Channel Alignment (Extended)-203,CH3_488nm,combined_file,1.8,0.01573,0.0,14411.0,1121,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_6_rh-Airyscan Processing-188-Channel Alignment (Extended)-203_RSFISH_LOG.txt
cp190,cp190_7_hu-Airyscan Processing-189-Channel Alignment (Extended)-204,CH1_633nm,combined_file,1.8,0.01001,0.0,24892.0,527,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_7_hu-Airyscan Processing-189-Channel Alignment (Extended)-204_RSFISH_LOG.txt
cp190,cp190_7_hu-Airyscan Processing-189-Channel Alignment (Extended)-204,CH2_555nm,combined_file,1.8,0.01001,0.0,32082.0,5542,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_7_hu-Airyscan Processing-189-Channel Alignment (Extended)-204_RSFISH_LOG.txt
cp190,cp190_7_hu-Airyscan Processing-189-Channel Alignment (Extended)-204,CH3_488nm,combined_file,1.8,0.01573,0.0,12143.0,3068,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_7_hu-Airyscan Processing-189-Channel Alignment (Extended)-204_RSFISH_LOG.txt
cp190,cp190_8_rh-Airyscan Processing-191-Channel Alignment (Extended)-205,CH1_633nm,per_channel_file,1.8,0.002786,0.0,24222.0,4916,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_8_rh-Airyscan Processing-191-Channel Alignment (Extended)-205_CH1_633nm_RSFISH_LOG.txt
cp190,cp190_8_rh-Airyscan Processing-191-Channel Alignment (Extended)-205,CH2_555nm,combined_file,1.8,0.01001,0.0,32706.0,3731,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_8_rh-Airyscan Processing-191-Channel Alignment (Extended)-205_RSFISH_LOG.txt
cp190,cp190_8_rh-Airyscan Processing-191-Channel Alignment (Extended)-205,CH3_488nm,combined_file,1.8,0.01573,0.0,11728.0,3883,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_8_rh-Airyscan Processing-191-Channel Alignment (Extended)-205_RSFISH_LOG.txt
cp190,cp190_9_rh-Airyscan Processing-192-Channel Alignment (Extended)-206,CH1_633nm,combined_file,1.8,0.01001,0.0,10657.0,3030,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_9_rh-Airyscan Processing-192-Channel Alignment (Extended)-206_RSFISH_LOG.txt
cp190,cp190_9_rh-Airyscan Processing-192-Channel Alignment (Extended)-206,CH2_555nm,combined_file,1.8,0.01001,0.0,27784.0,7355,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_9_rh-Airyscan Processing-192-Channel Alignment (Extended)-206_RSFISH_LOG.txt
cp190,cp190_9_rh-Airyscan Processing-192-Channel Alignment (Extended)-206,CH3_488nm,combined_file,1.8,0.01573,0.0,9781.0,4453,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\cp190_9_rh-Airyscan Processing-192-Channel Alignment (Extended)-206_RSFISH_LOG.txt
mdg4,MDG4_15_HL-Airyscan Processing-282-Channel Alignment (Extended)-295,CH1_633nm,combined_file,1.8,0.009906,0.0,4060.0,25689,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_15_HL-Airyscan Processing-282-Channel Alignment (Extended)-295_RSFISH_LOG.txt
mdg4,MDG4_15_HL-Airyscan Processing-282-Channel Alignment (Extended)-295,CH2_555nm,combined_file,1.8,0.01029,0.0,15493.0,4256,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_15_HL-Airyscan Processing-282-Channel Alignment (Extended)-295_RSFISH_LOG.txt
mdg4,MDG4_15_HL-Airyscan Processing-282-Channel Alignment (Extended)-295,CH3_488nm,combined_file,1.8,0.02012,0.0,7892.0,1608,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_15_HL-Airyscan Processing-282-Channel Alignment (Extended)-295_RSFISH_LOG.txt
mdg4,MDG4_16_13-Airyscan Processing-283-Channel Alignment (Extended)-297,CH1_633nm,combined_file,1.8,0.009906,0.0,3660.0,52411,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_16_13-Airyscan Processing-283-Channel Alignment (Extended)-297_RSFISH_LOG.txt
mdg4,MDG4_16_13-Airyscan Processing-283-Channel Alignment (Extended)-297,CH2_555nm,combined_file,1.8,0.01029,0.0,14114.0,5997,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_16_13-Airyscan Processing-283-Channel Alignment (Extended)-297_RSFISH_LOG.txt
mdg4,MDG4_16_13-Airyscan Processing-283-Channel Alignment (Extended)-297,CH3_488nm,combined_file,1.8,0.02012,0.0,7926.0,2101,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_16_13-Airyscan Processing-283-Channel Alignment (Extended)-297_RSFISH_LOG.txt
mdg4,MDG4_17_HB-Airyscan Processing-285-Channel Alignment (Extended)-296,CH1_633nm,combined_file,1.8,0.009906,0.0,6714.0,1885,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_17_HB-Airyscan Processing-285-Channel Alignment (Extended)-296_RSFISH_LOG.txt
mdg4,MDG4_17_HB-Airyscan Processing-285-Channel Alignment (Extended)-296,CH2_555nm,combined_file,1.8,0.01029,0.0,26747.0,1699,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_17_HB-Airyscan Processing-285-Channel Alignment (Extended)-296_RSFISH_LOG.txt
mdg4,MDG4_17_HB-Airyscan Processing-285-Channel Alignment (Extended)-296,CH3_488nm,combined_file,1.8,0.02012,0.0,7951.0,780,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_17_HB-Airyscan Processing-285-Channel Alignment (Extended)-296_RSFISH_LOG.txt
mdg4,MDG4_18_HB-Airyscan Processing-286-Channel Alignment (Extended)-298,CH1_633nm,combined_file,1.8,0.009906,0.0,6009.0,5586,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_18_HB-Airyscan Processing-286-Channel Alignment (Extended)-298_RSFISH_LOG.txt
mdg4,MDG4_18_HB-Airyscan Processing-286-Channel Alignment (Extended)-298,CH2_555nm,combined_file,1.8,0.01029,0.0,31596.0,3300,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\MDG4_18_HB-Airyscan Processing-286-Channel Alignment (Extended)-298_RSFISH_LOG.txt
